agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
SARSA,9,32,3926.700000000009,0.471600000000001,8250.0,250.0
SARSA,9,33,4055.400000000009,0.5148000000000014,8500.0,250.0
SARSA,9,34,4171.500000000009,0.464400000000001,8750.0,250.0
SARSA,9,35,4330.800000000009,0.6372000000000021,9000.0,250.0
SARSA,9,36,4466.70000000001,0.5436000000000015,9250.0,250.0
SARSA,9,37,4563.90000000001,0.38880000000000053,9500.0,250.0
SARSA,9,38,4707.90000000001,0.5760000000000017,9750.0,250.0
SARSA,9,39,4831.20000000001,0.4932000000000012,10000.0,250.0
SARSA,9,40,4959.900000000011,0.5148000000000014,10250.0,250.0
SARSA,9,41,5079.600000000011,0.4788000000000011,10500.0,250.0
SARSA,9,42,5196.600000000011,0.468000000000001,10750.0,250.0
SARSA,9,43,5307.300000000011,0.44280000000000086,11000.0,250.0
SARSA,9,44,5448.600000000011,0.5652000000000016,11250.0,250.0
SARSA,9,45,5555.700000000012,0.4284000000000008,11500.0,250.0
SARSA,9,46,5726.700000000013,0.6840000000000024,11750.0,250.0
SARSA,9,47,5847.300000000013,0.4824000000000011,12000.0,250.0
SARSA,9,48,5959.800000000013,0.4500000000000009,12250.0,250.0
SARSA,9,49,6087.600000000013,0.5112000000000013,12500.0,250.0
SARSA,9,50,6197.400000000013,0.43920000000000087,12750.0,250.0
SARSA,9,51,6347.7000000000135,0.6012000000000018,13000.0,250.0
SARSA,9,52,6466.500000000014,0.47520000000000107,13250.0,250.0
SARSA,9,53,6606.000000000014,0.5580000000000016,13500.0,250.0
SARSA,9,54,6737.400000000014,0.5256000000000014,13750.0,250.0
SARSA,9,55,6853.500000000015,0.464400000000001,14000.0,250.0
SARSA,9,56,6981.300000000015,0.5112000000000013,14250.0,250.0
SARSA,9,57,7087.500000000015,0.42480000000000073,14500.0,250.0
SARSA,9,58,7217.100000000015,0.5184000000000013,14750.0,250.0
SARSA,9,59,7353.0000000000155,0.5436000000000015,15000.0,250.0
SARSA,9,60,7450.200000000015,0.38880000000000053,15250.0,250.0
SARSA,9,61,7549.200000000015,0.3960000000000006,15500.0,250.0
SARSA,9,62,7684.200000000015,0.5400000000000015,15750.0,250.0
SARSA,9,63,7811.100000000016,0.5076000000000013,16000.0,250.0
SARSA,9,64,7923.600000000016,0.4500000000000009,16250.0,250.0
SARSA,9,65,8048.700000000016,0.5004000000000012,16500.0,250.0
SARSA,9,66,8150.400000000016,0.40680000000000066,16750.0,250.0
SARSA,9,67,8314.200000000017,0.6552000000000022,17000.0,250.0
SARSA,9,68,8417.700000000017,0.4140000000000007,17250.0,250.0
SARSA,9,69,8532.000000000018,0.45720000000000094,17500.0,250.0
SARSA,9,70,8668.80000000002,0.5472000000000016,17750.0,250.0
SARSA,9,71,8776.80000000002,0.4320000000000008,18000.0,250.0
SARSA,9,72,8894.700000000019,0.471600000000001,18250.0,250.0
SARSA,9,73,9065.700000000019,0.6840000000000024,18500.0,250.0
SARSA,9,74,9178.200000000019,0.4500000000000009,18750.0,250.0
SARSA,9,75,9274.500000000018,0.3852000000000005,19000.0,250.0
SARSA,9,76,9396.000000000018,0.48600000000000115,19250.0,250.0
SARSA,9,77,9567.000000000018,0.6840000000000024,19500.0,250.0
SARSA,9,78,9734.40000000002,0.6696000000000023,19750.0,250.0
SARSA,9,79,9840.60000000002,0.42480000000000073,20000.0,250.0
SARSA,9,80,9930.60000000002,0.3600000000000003,20250.0,250.0
SARSA,9,81,10082.70000000002,0.6084000000000019,20500.0,250.0
SARSA,9,82,10243.800000000021,0.6444000000000021,20750.0,250.0
SARSA,9,83,10387.800000000021,0.5760000000000017,21000.0,250.0
SARSA,9,84,10497.600000000022,0.43920000000000087,21250.0,250.0
SARSA,9,85,10615.500000000022,0.471600000000001,21500.0,250.0
SARSA,9,86,10710.900000000021,0.3816000000000005,21750.0,250.0
SARSA,9,87,10820.700000000023,0.43920000000000087,22000.0,250.0
SARSA,9,88,10926.000000000022,0.42120000000000074,22250.0,250.0
SARSA,9,89,11098.800000000023,0.6912000000000025,22500.0,250.0
SARSA,9,90,11231.100000000024,0.5292000000000014,22750.0,250.0
SARSA,9,91,11363.400000000025,0.5292000000000014,23000.0,250.0
SARSA,9,92,11484.900000000025,0.48600000000000115,23250.0,250.0
SARSA,9,93,11602.800000000025,0.471600000000001,23500.0,250.0
SARSA,9,94,11725.200000000024,0.48960000000000115,23750.0,250.0
SARSA,9,95,11851.200000000024,0.5040000000000012,24000.0,250.0
SARSA,9,96,11970.900000000025,0.4788000000000011,24250.0,250.0
SARSA,9,97,12071.700000000024,0.4032000000000006,24500.0,250.0
SARSA,9,98,12189.600000000024,0.471600000000001,24750.0,250.0
SARSA,9,99,12318.300000000025,0.5148000000000014,25000.0,250.0
