Chest	Chest	Chest	Chest	Right Hip	Right Hip	Right Hip	Right Hip	Right Wrist	Right Wrist	Right Wrist	Right Wrist	Right Thigh	Right Thigh	Right Thigh	Right Thigh	Right foot	Right foot	Right foot	Right foot	Lower Back	Lower Back	Lower Back	Lower Back	Annotation	Annotation
Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Pulse	Level
mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	Boolean	Boolean
1264629.883	-1.558	9.446	0.208	1264895.508	-1.577	10.201	1.054	1265857.422	3.039	9.934	5.250	1264589.844	2.267	8.919	-0.234	1265780.273	2.069	9.696	1.638	1265195.312	-5.125	7.829	4.676	0.000	0.000
1264649.414	0.109	9.655	-1.078	1264915.039	-1.192	10.607	6.709	1265876.953	3.201	9.016	4.798	1264609.375	2.529	8.609	-0.945	1265799.805	1.639	10.207	2.519	1265214.844	-3.261	7.218	3.478	0.000	0.000
1264668.945	0.280	10.234	-0.011	1264934.570	4.538	13.020	-1.021	1265896.484	2.664	7.935	4.464	1264628.906	3.910	7.225	-1.259	1265819.336	1.993	8.706	0.695	1265234.375	1.001	8.027	3.390	0.000	0.000
1264688.477	0.010	11.923	1.036	1264954.102	4.962	14.750	-2.336	1265916.016	2.116	7.117	3.610	1264648.437	4.488	6.600	-1.219	1265838.867	1.211	8.313	0.410	1265253.906	3.803	8.962	3.088	0.000	0.000
1264708.008	-0.430	13.303	0.989	1264973.633	0.769	9.030	-3.339	1265935.547	2.008	6.676	3.081	1264667.969	3.801	6.168	-0.630	1265858.398	1.375	7.447	-1.528	1265273.437	3.201	9.338	5.218	0.000	0.000
1264727.539	0.270	15.503	2.972	1264993.164	-2.923	3.941	-2.589	1265955.078	2.050	6.091	2.385	1264687.500	2.482	6.708	-1.790	1265877.930	0.681	8.072	0.785	1265292.969	2.324	11.384	6.190	0.000	0.000
1264747.070	1.377	15.168	1.665	1265012.695	-6.154	5.709	-2.128	1265974.609	1.919	5.200	2.326	1264707.031	3.063	6.441	-1.344	1265897.461	1.388	8.961	2.255	1265312.500	-2.109	13.577	5.062	0.000	0.000
1264766.602	2.141	14.983	2.128	1265032.227	-8.615	11.252	-1.464	1265994.141	2.167	4.091	2.628	1264726.562	4.765	5.580	-0.473	1265916.992	1.491	9.359	1.701	1265332.031	-7.843	13.967	8.821	0.000	0.000
1264786.133	1.573	15.323	1.270	1265051.758	-3.077	13.103	0.410	1266013.672	2.217	3.208	2.180	1264746.094	5.535	5.806	-0.344	1265936.523	2.213	9.637	1.325	1265351.562	-7.332	13.407	8.292	0.000	0.000
1264805.664	1.090	16.203	0.959	1265071.289	-0.308	17.409	1.771	1266033.203	2.373	2.477	1.511	1264765.625	6.186	6.637	-0.640	1265956.055	3.149	10.057	0.341	1265371.094	-4.387	12.785	6.692	0.000	0.000
1264825.195	1.250	15.089	0.982	1265090.820	-0.038	16.310	4.881	1266052.734	2.924	2.601	1.354	1264785.156	6.051	6.768	-2.594	1265975.586	4.070	11.088	1.202	1265390.625	-2.696	13.990	5.579	0.000	0.000
1264844.727	1.205	12.666	0.541	1265110.352	0.577	13.692	2.415	1266072.266	3.133	3.345	1.441	1264804.687	4.512	6.829	-2.667	1265995.117	2.694	11.111	1.486	1265410.156	-1.747	15.017	5.824	0.000	0.000
1264864.258	0.847	11.162	0.750	1265129.883	-2.154	12.595	1.734	1266091.797	3.160	3.682	1.118	1264824.219	3.435	5.518	1.177	1266014.648	3.616	9.859	0.594	1265429.687	-0.217	12.447	5.405	0.000	0.000
1264883.789	0.769	9.585	0.912	1265149.414	-1.885	14.720	1.025	1266111.328	3.174	5.012	1.480	1264843.750	4.696	6.740	0.366	1266034.180	5.343	11.534	1.177	1265449.219	0.192	11.035	4.430	0.000	0.000
1264903.320	0.723	8.430	0.334	1265168.945	-1.885	13.820	1.606	1266130.859	2.942	5.815	2.117	1264863.281	3.557	10.427	-1.951	1266053.711	3.428	12.273	1.202	1265468.750	-0.605	9.895	4.450	0.000	0.000
1264922.852	0.684	7.353	0.441	1265188.477	-0.692	8.844	0.386	1266150.391	2.371	6.872	2.703	1264882.812	0.766	10.468	-4.218	1266073.242	5.965	14.330	3.031	1265488.281	-0.912	9.454	4.836	0.000	0.000
1264942.383	0.600	6.391	-0.046	1265208.008	0.308	10.844	0.412	1266169.922	1.701	7.153	2.928	1264902.344	2.036	11.438	-4.044	1266092.773	7.864	15.963	2.956	1265507.812	-1.478	8.607	4.611	0.000	0.000
1264961.914	0.598	5.583	-0.247	1265227.539	-1.769	10.579	0.696	1266189.453	1.202	8.286	3.479	1264921.875	6.500	16.365	-3.826	1266112.305	8.253	15.746	0.631	1265527.344	-1.844	7.537	3.798	0.000	0.000
1264981.445	1.238	5.705	-0.247	1265247.070	-2.346	10.087	1.183	1266208.984	0.321	10.185	4.322	1264941.406	8.004	17.702	-3.438	1266131.836	10.425	14.549	1.615	1265546.875	-1.718	6.832	3.444	0.000	0.000
1265000.977	1.317	5.436	-0.341	1265266.602	-1.462	8.929	1.685	1266228.516	-0.091	12.796	5.359	1264960.937	4.498	19.458	-0.179	1266151.367	9.521	11.531	1.981	1265566.406	-1.563	6.275	3.908	0.000	0.000
1265020.508	1.314	5.590	-0.614	1265286.133	-1.808	7.792	1.126	1266248.047	0.822	15.441	5.718	1264980.469	1.935	18.276	5.020	1266170.898	6.976	12.559	1.415	1265585.937	-1.097	5.863	3.850	0.000	0.000
1265040.039	1.209	6.204	0.858	1265305.664	-2.038	7.361	0.471	1266267.578	3.148	17.491	5.354	1265000.000	1.498	15.271	7.532	1266190.430	6.231	17.869	5.587	1265605.469	-1.245	5.605	3.521	0.000	0.000
1265059.570	0.814	6.239	1.384	1265325.195	-1.808	7.614	0.765	1266287.109	5.298	16.877	4.345	1265019.531	1.498	13.421	7.459	1266209.961	10.864	5.151	1.431	1265625.000	-0.737	5.007	3.297	0.000	0.000
1265079.102	0.693	6.276	1.307	1265344.727	-1.038	6.926	-0.005	1266306.641	5.612	15.196	2.721	1265039.062	5.270	13.559	7.814	1266229.492	6.203	-19.418	1.696	1265644.531	-1.266	5.013	2.326	0.000	0.000
1265098.633	0.810	6.623	1.003	1265364.258	-1.692	6.040	-0.128	1266326.172	4.994	14.592	2.652	1265058.594	5.795	12.234	6.465	1266249.023	3.454	-7.363	-1.630	1265664.062	-0.961	4.861	2.821	0.000	0.000
1265118.164	0.488	7.620	0.816	1265383.789	-2.500	7.480	0.087	1266345.703	4.736	14.513	2.614	1265078.125	1.323	9.443	5.413	1266268.555	6.624	4.741	-0.013	1265683.594	-1.693	5.276	2.451	0.000	0.000
1265137.695	0.688	8.045	0.835	1265403.320	-2.154	5.911	-1.109	1266365.234	4.886	14.151	2.124	1265097.656	-0.798	7.330	4.786	1266288.086	6.875	1.769	1.653	1265703.125	-2.472	6.136	2.572	0.000	0.000
1265157.227	2.016	8.482	1.644	1265422.852	-2.808	7.517	-1.763	1266384.766	5.094	12.462	1.040	1265117.187	-1.841	5.480	4.367	1266307.617	3.596	0.881	1.632	1265722.656	-1.865	6.500	3.072	0.000	0.000
1265176.758	2.893	7.952	1.289	1265442.383	-2.692	6.679	-0.635	1266404.297	4.152	10.753	-0.369	1265136.719	-1.492	4.105	4.631	1266327.148	2.499	1.641	1.997	1265742.187	-0.291	6.114	3.730	0.000	0.000
1265196.289	1.883	7.980	0.340	1265461.914	-2.385	7.059	0.748	1266423.828	2.638	9.557	-2.307	1265156.250	-1.304	4.156	4.249	1266346.680	1.376	5.490	4.277	1265761.719	1.806	7.056	4.684	0.000	0.000
1265215.820	-0.226	9.882	1.376	1265481.445	-2.269	6.166	0.948	1266443.359	1.540	8.724	-2.651	1265175.781	-1.649	4.706	4.321	1266366.211	-0.798	6.786	5.761	1265781.250	1.066	7.730	4.870	0.000	0.000
1265235.352	-1.142	13.412	1.762	1265500.977	-2.000	5.262	-0.157	1266462.891	-2.519	8.666	-1.228	1265195.312	-1.386	5.318	3.742	1266385.742	-2.198	8.491	7.224	1265800.781	-1.185	7.567	3.237	0.000	0.000
1265254.883	-1.832	13.905	0.834	1265520.508	-3.885	8.076	-0.085	1266482.422	-7.404	5.226	3.360	1265214.844	-2.245	6.425	2.385	1266405.273	-2.251	15.400	8.293	1265820.312	-1.900	10.278	2.797	0.000	0.000
1265274.414	-0.659	15.993	2.126	1265540.039	-3.577	9.704	-0.026	1266501.953	-4.833	1.557	4.975	1265234.375	-2.453	5.764	0.884	1266424.805	2.983	19.774	8.234	1265839.844	-0.413	12.930	5.281	0.000	0.000
1265293.945	-1.148	14.412	1.212	1265559.570	-0.346	7.762	0.768	1266521.484	3.855	0.726	12.858	1265253.906	-1.861	4.841	-1.479	1266444.336	-9.623	8.433	-0.513	1265859.375	-1.945	13.649	7.763	0.000	0.000
1265313.477	-0.388	13.265	1.187	1265579.102	1.385	9.592	0.026	1266541.016	9.142	-2.793	19.776	1265273.437	1.704	7.024	-2.694	1266463.867	-12.063	9.940	-0.283	1265878.906	0.096	13.518	7.602	0.000	0.000
1265333.008	-0.830	13.184	0.988	1265598.633	-0.692	13.467	2.564	1266560.547	10.228	-4.780	16.961	1265292.969	3.666	10.633	-2.593	1266483.398	-5.840	22.378	4.286	1265898.437	0.168	12.295	5.556	0.000	0.000
1265352.539	0.092	15.193	1.159	1265618.164	-0.885	13.362	2.282	1266580.078	13.722	-0.039	12.838	1265312.500	5.496	14.517	-4.283	1266502.930	-12.099	16.766	3.935	1265917.969	-0.481	12.412	4.936	0.000	0.000
1265372.070	0.860	16.239	2.003	1265637.695	-1.231	14.337	1.661	1266599.609	17.544	4.313	11.182	1265332.031	7.956	9.920	-8.251	1266522.461	-20.507	13.292	3.041	1265937.500	0.223	14.183	5.843	0.000	0.000
1265391.602	1.295	12.821	1.508	1265657.227	-3.385	12.913	0.658	1266619.141	11.956	0.785	4.624	1265351.562	13.352	7.167	-10.993	1266541.992	-25.846	6.526	-0.888	1265957.031	0.445	16.773	7.914	0.000	0.000
1265411.133	0.373	11.042	1.348	1265676.758	-3.423	11.822	-0.353	1266638.672	5.445	3.955	4.245	1265371.094	9.150	8.334	-8.077	1266561.523	-23.524	6.992	-0.576	1265976.562	-1.523	14.571	6.989	0.000	0.000
1265430.664	-0.066	9.192	1.420	1265696.289	-3.423	12.560	-0.218	1266658.203	2.363	2.668	4.639	1265390.625	2.150	8.260	-4.235	1266581.055	-13.015	14.172	2.480	1265996.094	-3.130	10.365	6.471	0.000	0.000
1265450.195	-0.959	7.952	0.087	1265715.820	-1.808	15.291	0.264	1266677.734	2.691	2.207	6.870	1265410.156	2.400	8.946	-2.348	1266600.586	-5.148	15.154	2.845	1266015.625	-3.284	8.737	4.315	0.000	0.000
1265469.727	-1.396	7.255	0.377	1265735.352	-1.962	18.189	1.647	1266697.266	2.900	3.241	7.630	1265429.687	4.480	1.586	-1.982	1266620.117	11.655	29.377	9.492	1266035.156	-1.925	8.427	3.282	0.000	0.000
1265489.258	-1.474	7.254	0.617	1265754.883	-0.846	15.238	1.087	1266716.797	2.817	3.467	7.109	1265449.219	3.127	5.439	1.211	1266639.648	-40.623	5.136	-1.978	1266054.687	-0.959	8.084	3.201	0.000	0.000
1265508.789	-1.042	6.605	-0.179	1265774.414	0.308	11.150	-0.102	1266736.328	3.479	3.629	6.992	1265468.750	4.376	14.588	-0.855	1266659.180	15.244	-1.913	4.925	1266074.219	-0.309	8.040	3.595	0.000	0.000
1265528.320	-0.998	6.336	0.207	1265793.945	0.038	8.129	-0.887	1266755.859	3.977	5.148	7.973	1265488.281	-4.935	12.570	6.523	1266678.711	19.893	27.091	-1.073	1266093.750	0.478	6.995	2.884	0.000	0.000
1265547.852	-0.756	5.569	0.446	1265813.477	0.077	6.509	-1.401	1266775.391	4.737	6.632	9.216	1265507.812	0.786	13.551	1.659	1266698.242	-16.342	2.456	-8.382	1266113.281	0.259	6.220	2.479	0.000	0.000
1265567.383	-0.515	5.264	0.548	1265833.008	0.231	5.700	-1.655	1266794.922	5.989	7.972	11.092	1265527.344	-0.679	16.251	1.283	1266717.773	12.808	14.695	5.369	1266132.812	0.414	5.514	3.125	0.000	0.000
1265586.914	-0.552	5.302	0.791	1265852.539	-0.385	5.622	-1.481	1266814.453	6.308	9.808	13.330	1265546.875	1.954	13.520	3.080	1266737.305	1.149	10.868	2.641	1266152.344	0.559	5.328	4.115	0.000	0.000
1265606.445	-0.712	6.224	0.758	1265872.070	-1.269	5.314	-0.870	1266833.984	5.000	11.246	15.072	1265566.406	7.795	13.668	2.551	1266756.836	7.746	18.850	4.477	1266171.875	0.336	5.108	3.557	0.000	0.000
1265625.977	-1.351	6.640	0.866	1265891.602	-1.808	4.707	-0.160	1266853.516	1.268	12.326	14.414	1265585.937	11.398	15.924	1.379	1266776.367	5.051	7.023	-1.937	1266191.406	-0.279	5.077	3.619	0.000	0.000
1265645.508	-1.271	8.949	0.860	1265911.133	-1.731	3.670	-0.164	1266873.047	-3.625	15.066	12.089	1265605.469	2.249	13.339	1.800	1266795.898	2.831	9.849	0.063	1266210.937	-0.208	5.817	3.441	0.000	0.000
1265665.039	-1.276	9.410	0.363	1265930.664	-1.154	4.907	0.946	1266892.578	-8.547	18.706	8.596	1265625.000	-3.094	11.349	2.142	1266815.430	2.164	9.919	0.881	1266230.469	-1.062	6.788	3.223	0.000	0.000
1265684.570	-1.072	10.182	0.840	1265950.195	-0.846	5.555	0.004	1266912.109	-9.874	18.456	5.066	1265644.531	-1.580	10.916	3.501	1266834.961	3.457	9.303	0.601	1266250.000	-1.957	7.464	3.599	0.000	0.000
1265704.102	-1.111	9.604	0.891	1265969.727	-0.615	7.893	-0.227	1266931.641	-6.934	14.941	3.108	1265664.062	0.872	11.042	2.586	1266854.492	1.878	11.061	2.491	1266269.531	-2.746	7.953	5.079	0.000	0.000
1265723.633	-1.154	8.488	0.556	1265989.258	-0.231	9.213	0.463	1266951.172	-6.189	12.737	2.823	1265683.594	1.913	9.748	2.854	1266874.023	2.448	10.319	2.518	1266289.062	-3.317	7.996	4.493	0.000	0.000
1265743.164	-1.523	8.023	-0.344	1266008.789	-1.385	10.929	1.693	1266970.703	-5.566	9.451	3.004	1265703.125	4.175	7.868	2.087	1266893.555	2.135	9.763	2.526	1266308.594	-3.378	7.923	2.987	0.000	0.000
1265762.695	-0.725	7.877	-0.519	1266028.320	0.038	10.902	1.219	1266990.234	-4.301	7.509	3.419	1265722.656	4.364	7.398	1.752	1266913.086	0.645	8.681	1.937	1266328.125	-1.675	7.795	1.974	0.000	0.000
1265782.227	0.683	9.468	0.347	1266047.852	1.115	10.785	-0.384	1267009.766	-1.768	6.819	3.474	1265742.187	3.852	6.873	0.566	1266932.617	0.120	8.582	2.437	1266347.656	0.624	7.735	2.939	0.000	0.000
1265801.758	0.401	10.042	0.058	1266067.383	-0.500	10.150	-1.967	1267029.297	1.330	5.548	3.400	1265761.719	3.700	5.867	0.737	1266952.148	0.678	7.560	2.139	1266367.187	1.874	8.426	4.166	0.000	0.000
1265821.289	1.167	10.589	0.678	1266086.914	-1.962	7.714	-2.345	1267048.828	5.711	5.442	4.228	1265781.250	2.426	5.460	0.289	1266971.680	0.451	8.080	2.096	1266386.719	0.822	8.807	5.171	0.000	0.000
1265840.820	2.015	12.059	1.503	1266106.445	-3.885	6.590	-1.743	1267068.359	6.896	5.030	3.406	1265800.781	2.228	6.475	-0.265	1266991.211	2.347	8.240	1.125	1266406.250	-1.826	10.722	6.445	0.000	0.000
1265860.352	1.367	14.475	0.670	1266125.977	-5.000	7.165	-2.719	1267087.891	7.243	4.261	3.230	1265820.312	3.029	7.948	-0.946	1267010.742	1.273	9.111	2.226	1266425.781	-3.540	10.517	5.012	0.000	0.000
1265879.883	0.046	17.924	0.616	1266145.508	-5.077	11.839	2.499	1267107.422	6.885	3.733	3.393	1265839.844	4.786	6.742	-2.134	1267030.273	1.687	8.401	0.872	1266445.312	-6.599	12.585	5.057	0.000	0.000
1265899.414	-0.555	18.994	0.515	1266165.039	-3.885	12.099	0.621	1267126.953	6.247	3.765	2.639	1265859.375	5.971	3.738	-2.853	1267049.805	-0.579	12.241	4.817	1266464.844	-6.662	14.030	6.041	0.000	0.000
1265918.945	-0.354	17.420	0.635	1266184.570	-1.423	13.848	2.041	1267146.484	5.032	3.371	2.558	1265878.906	10.471	2.007	-2.918	1267069.336	4.586	10.855	4.375	1266484.375	-3.565	14.962	6.938	0.000	0.000
1265938.477	-0.761	14.646	-0.100	1266204.102	-1.154	15.637	3.343	1267166.016	3.916	3.282	1.844	1265898.437	14.941	7.476	-5.936	1267088.867	7.228	9.009	2.045	1266503.906	-1.883	16.278	6.602	0.000	0.000
1265958.008	-0.844	12.453	-0.409	1266223.633	-0.500	13.927	1.796	1267185.547	3.111	2.930	2.143	1265917.969	10.704	8.484	-2.683	1267108.398	5.716	9.772	0.106	1266523.437	-1.672	15.794	5.226	0.000	0.000
1265977.539	-0.723	10.647	-0.260	1266243.164	0.462	13.501	0.897	1267205.078	2.181	2.952	1.778	1265937.500	7.706	8.187	-2.432	1267127.930	6.918	10.792	-2.499	1266542.969	-0.288	13.225	3.997	0.000	0.000
1265997.070	-0.964	9.644	-0.388	1266262.695	-1.077	18.087	1.195	1267224.609	1.277	3.494	1.334	1265957.031	4.229	10.238	-4.040	1267147.461	9.567	18.074	5.181	1266562.500	0.387	11.811	3.335	0.000	0.000
1266016.602	-1.084	8.605	-0.399	1266282.227	-2.500	14.239	1.012	1267244.141	0.954	4.893	1.516	1265976.562	0.667	10.458	-6.411	1267166.992	3.389	13.726	3.251	1266582.031	-0.950	10.972	3.288	0.000	0.000
1266036.133	-1.677	7.599	0.277	1266301.758	-1.731	9.289	0.362	1267263.672	0.599	5.852	1.205	1265996.094	0.467	11.584	-3.266	1267186.523	8.433	14.705	4.413	1266601.562	-1.868	9.759	3.915	0.000	0.000
1266055.664	-1.438	6.332	0.211	1266321.289	-2.385	10.030	0.332	1267283.203	0.739	6.552	1.867	1266015.625	5.678	18.062	-1.416	1267206.055	9.749	13.917	2.391	1266621.094	-2.283	8.652	4.214	0.000	0.000
1266075.195	-0.995	5.067	0.503	1266340.820	-0.577	9.125	1.142	1267302.734	0.657	9.064	2.352	1266035.156	4.570	21.027	3.108	1267225.586	10.045	11.376	2.851	1266640.625	-2.956	7.622	3.398	0.000	0.000
1266094.727	-0.309	4.843	1.085	1266360.352	0.538	9.341	1.489	1267322.266	0.849	13.672	4.863	1266054.687	2.651	17.582	7.401	1267245.117	6.204	11.492	4.243	1266660.156	-3.127	5.883	2.965	0.000	0.000
1266114.258	-0.272	4.690	0.837	1266379.883	1.154	9.112	1.791	1267341.797	2.280	17.381	7.171	1266074.219	1.099	13.083	9.939	1267264.648	-1.220	7.038	4.434	1266679.687	-2.381	4.839	2.522	0.000	0.000
1266133.789	0.413	5.120	1.332	1266399.414	0.000	8.369	1.939	1267361.328	3.923	21.612	9.627	1266093.750	3.380	10.890	7.269	1267284.180	-0.241	-2.986	1.939	1266699.219	-0.493	4.709	2.320	0.000	0.000
1266153.320	0.775	6.046	1.535	1266418.945	-1.385	7.604	1.273	1267380.859	7.498	22.462	9.538	1266113.281	5.909	12.464	6.248	1267303.711	8.498	5.612	-7.056	1266718.750	0.896	4.398	2.172	0.000	0.000
1266172.852	0.930	6.625	1.002	1266438.477	-1.769	6.361	0.473	1267400.391	10.490	19.915	7.300	1266132.812	3.947	13.445	6.230	1267323.242	8.744	-11.146	-2.256	1266738.281	0.462	4.921	2.700	0.000	0.000
1266192.383	-0.029	6.654	1.053	1266458.008	-2.769	5.257	0.096	1267419.922	10.173	16.007	4.879	1266152.344	1.679	11.790	6.323	1267342.773	6.651	-3.734	-0.137	1266757.812	-0.515	5.598	3.574	0.000	0.000
1266211.914	-0.340	6.804	2.024	1266477.539	-4.077	6.141	0.371	1267439.453	7.139	12.422	1.727	1266171.875	0.858	8.967	5.077	1267362.305	6.395	-2.966	0.066	1266777.344	-1.330	6.124	3.787	0.000	0.000
1266231.445	0.029	7.308	2.925	1266497.070	-4.308	7.993	0.361	1267458.984	5.011	10.908	0.663	1266191.406	-0.493	6.527	4.507	1267381.836	7.432	1.312	1.158	1266796.875	0.650	4.549	3.562	0.000	0.000
1266250.977	0.540	6.890	1.979	1266516.602	-2.385	7.770	0.382	1267478.516	4.654	8.891	1.722	1266210.937	-0.995	5.118	4.384	1267401.367	5.949	5.147	2.980	1266816.406	1.598	5.058	4.386	0.000	0.000
1266270.508	1.425	6.783	2.525	1266536.133	-0.769	4.831	1.025	1267498.047	4.092	7.725	2.382	1266230.469	-0.998	5.796	4.002	1267420.898	3.886	7.695	3.884	1266835.937	0.536	6.661	5.092	0.000	0.000
1266290.039	2.256	6.830	1.559	1266555.664	-0.154	3.711	-0.360	1267517.578	2.955	7.292	2.682	1266250.000	-0.369	6.173	1.524	1267440.430	3.306	5.655	3.191	1266855.469	0.951	6.472	6.087	0.000	0.000
1266309.570	1.128	7.281	0.753	1266575.195	-1.808	6.730	0.541	1267537.109	3.145	6.783	2.104	1266269.531	-0.973	4.686	2.743	1267459.961	4.147	9.827	4.202	1266875.000	-1.261	6.531	4.163	0.000	0.000
1266329.102	-0.856	11.645	2.391	1266594.727	-3.692	8.453	1.410	1267556.641	3.862	5.839	1.562	1266289.062	-4.112	5.283	0.317	1267479.492	-0.918	20.677	8.673	1266894.531	-2.923	5.622	2.104	0.000	0.000
1266348.633	-0.592	13.725	0.812	1266614.258	-4.423	6.289	0.376	1267576.172	4.155	5.776	1.129	1266308.594	-2.096	3.924	-1.880	1267499.023	-3.053	24.279	5.526	1266914.062	-0.083	6.223	2.126	0.000	0.000
1266368.164	-1.245	16.795	3.532	1266633.789	-5.692	8.537	0.915	1267595.703	2.874	5.082	1.298	1266328.125	1.872	3.799	-1.311	1267518.555	-10.883	10.536	0.395	1266933.594	6.634	10.748	6.577	0.000	0.000
1266387.695	-0.057	17.115	2.256	1266653.320	-4.192	6.713	1.376	1267615.234	2.272	3.736	1.293	1266347.656	6.113	6.629	-4.102	1267538.086	-12.023	15.865	4.188	1266953.125	-1.329	14.236	7.085	0.000	0.000
1266407.227	0.782	17.585	2.151	1266672.852	1.692	6.225	-2.007	1267634.766	2.757	3.306	0.792	1266367.187	7.157	10.218	-7.348	1267557.617	-3.537	20.085	13.856	1266972.656	0.716	13.067	7.660	0.000	0.000
1266426.758	-0.298	17.266	2.226	1266692.383	3.385	10.639	-0.466	1267654.297	2.281	2.820	0.383	1266386.719	8.482	10.410	-13.298	1267577.148	-25.879	-1.092	1.847	1266992.187	-0.472	14.783	5.525	0.000	0.000
1266446.289	-0.747	15.993	1.327	1266711.914	-0.346	15.072	0.083	1267673.828	3.214	2.177	-0.181	1266406.250	11.420	9.321	-11.825	1267596.680	-32.809	-1.339	-7.291	1267011.719	-0.328	15.374	5.877	0.000	0.000
1266465.820	-0.546	15.456	1.378	1266731.445	-1.115	14.051	-0.706	1267693.359	5.470	3.060	1.220	1266425.781	2.089	9.103	-6.454	1267616.211	-17.455	13.380	-1.676	1267031.250	-1.301	15.420	7.015	0.000	0.000
1266485.352	-1.305	13.256	1.476	1266750.977	-3.769	14.629	0.018	1267712.891	-1.483	4.329	1.140	1266445.312	0.756	4.866	-5.170	1267635.742	-0.650	17.287	4.621	1267050.781	-2.586	16.359	7.632	0.000	0.000
1266504.883	-0.875	11.184	0.528	1266770.508	-4.731	14.496	-0.743	1267732.422	-5.647	4.337	-0.507	1266464.844	-1.081	-2.113	3.412	1267655.273	38.730	12.372	26.624	1267070.312	-2.098	14.317	7.037	0.000	0.000
1266524.414	-0.235	9.575	0.481	1266790.039	-6.385	16.847	0.220	1267751.953	-3.689	5.033	0.426	1266484.375	13.365	17.457	-5.837	1267674.805	-79.482	-21.971	-27.985	1267089.844	-2.594	11.952	5.092	0.000	0.000
1266543.945	0.040	8.077	-0.037	1266809.570	-3.192	17.770	0.396	1267771.484	0.207	9.242	2.143	1266503.906	-6.831	15.655	9.209	1267694.336	77.844	53.352	7.769	1267109.375	-1.726	9.906	4.967	0.000	0.000
1266563.477	0.082	6.462	0.242	1266829.102	0.308	16.866	-0.683	1267791.016	1.760	19.333	3.510	1266523.437	-6.753	16.103	5.428	1267713.867	-35.165	4.732	22.405	1267128.906	-0.980	8.788	4.557	0.000	0.000
1266583.008	-0.075	5.076	0.535	1266848.633	0.423	13.635	-0.285	1267810.547	5.672	29.626	7.960	1266542.969	10.962	14.251	3.932	1267733.398	16.264	8.087	-5.447	1267148.437	-0.773	7.415	4.504	0.000	0.000
1266602.539	-0.074	3.922	0.637	1266868.164	-0.846	11.039	-0.095	1267830.078	4.918	24.215	10.558	1266562.500	8.164	13.719	0.977	1267752.930	0.068	14.396	-1.252	1267167.969	-0.682	6.118	4.415	0.000	0.000
1266622.070	-0.109	3.384	1.090	1266887.695	-1.423	8.525	-0.346	1267849.609	1.355	17.579	11.434	1266582.031	5.937	21.096	-2.465	1267772.461	10.876	10.008	2.799	1267187.500	0.263	4.627	3.675	0.000	0.000
1266641.602	0.057	3.270	1.723	1266907.227	-1.846	6.187	-0.080	1267869.141	-3.188	16.498	10.449	1266601.562	3.904	17.431	-1.954	1267791.992	4.227	7.974	-0.218	1267207.031	0.807	4.251	3.506	0.000	0.000
1266661.133	0.182	3.502	2.213	1266926.758	-1.731	4.665	0.069	1267888.672	-4.626	15.882	6.204	1266621.094	0.864	10.994	1.737	1267811.523	4.180	10.446	-0.030	1267226.562	1.166	2.914	3.535	0.000	0.000
1266680.664	0.254	3.810	1.388	1266946.289	-1.192	3.345	-0.564	1267908.203	-3.212	19.136	5.942	1266640.625	2.758	11.278	2.754	1267831.055	2.904	10.318	1.052	1267246.094	0.060	2.925	2.591	0.000	0.000
1266700.195	-0.425	4.650	1.517	1266965.820	-0.500	2.723	-0.984	1267927.734	-2.232	16.015	5.166	1266660.156	2.105	11.566	2.809	1267850.586	4.071	10.833	2.609	1267265.625	-0.699	2.933	1.576	0.000	0.000
1266719.727	-1.026	6.374	1.369	1266985.352	-1.115	2.979	-0.784	1267947.266	0.644	13.070	5.364	1266679.687	-0.509	10.425	2.933	1267870.117	1.591	9.583	2.405	1267285.156	-1.501	3.459	0.520	0.000	0.000
1266739.258	-1.358	7.563	0.152	1267004.883	-1.885	6.191	-2.119	1267966.797	2.553	10.365	5.674	1266699.219	0.757	8.558	2.629	1267889.648	1.999	9.845	3.109	1267304.687	-1.550	4.275	0.730	0.000	0.000
1266758.789	-2.119	9.248	0.084	1267024.414	-1.615	4.734	-1.538	1267986.328	4.007	7.733	5.077	1266718.750	3.475	6.845	1.372	1267909.180	0.315	8.814	3.718	1267324.219	-1.583	5.720	2.599	0.000	0.000
1266778.320	-1.837	10.520	0.264	1267043.945	-0.269	3.620	0.477	1268005.859	4.402	6.482	5.020	1266738.281	4.734	5.853	0.313	1267928.711	0.078	8.674	3.558	1267343.750	-1.439	7.977	5.145	0.000	0.000
